Rank,Title,URL,Score,Regions,Release_date,Actors
185,画江湖之天罡,https://movie.douban.com/subject/36066128/,8.2,['中国大陆'],2023-12-29,"['孟宇', '阎么么', '王凯', '郭政建', '阎萌萌', '杨默', '高枫', '齐斯伽', '刘芊含', '马程', '王金笛', '郝明亮', '张占坤', '苗壮', '巴赫', '孙雷', '任景行', '祁欣']"
186,笑傲江湖,https://movie.douban.com/subject/1297304/,8.0,"['中国香港', '中国台湾']",1990-01-27,"['许冠杰', '叶童', '张学友', '张敏', '袁洁莹', '刘兆铭', '元华', '刘洵', '林正英', '午马', '韩英杰', '冯雪瑞', '甘山', '江全', '李华干', '张赞生']"
187,第五元素,https://movie.douban.com/subject/1293531/,8.0,"['法国', '英国', '美国']",1997-05-07,"['布鲁斯·威利斯', '加里·奥德曼', '米拉·乔沃维奇', '克里斯·塔克', '伊安·霍姆', '卢克·贝里', '布里翁·詹姆斯', '汤米·利斯特', '李·伊万斯', '查理·科里德-米尔斯', 'Tricky', '约翰·内威尔', '约翰·布鲁塞尔', '马修·卡索维茨', '克里斯托弗·法里班克', '麦温', 'Kim Chan', '阿尔·马修斯', '约翰·贝内特', 'Richard Leaf', '朱莉·T.华莱士', 'Ivan Heng', '蒂姆·迈克穆兰', '索妮塔·亨利', 'Roger Monk']"
188,死侍,https://movie.douban.com/subject/3718279/,7.9,"['美国', '加拿大']",2016-02-12,"['瑞安·雷诺兹', '莫蕾娜·巴卡琳', '艾德·斯克林', 'T·J·米勒', '吉娜·卡拉诺', '布里安娜·希德布兰德', '斯蒂芬·卡皮契奇', '莱斯利·格塞斯', '杰德·瑞斯', '卡兰·索尼', '斯坦·李', '兰德尔·瑞德', '小伊萨克·C.辛格尔顿', '艾米丽·海内', '泰勒·辛克森']"
189,美国队长3,https://movie.douban.com/subject/25820460/,7.9,['美国'],2016-05-06,"['克里斯·埃文斯', '小罗伯特·唐尼', '斯嘉丽·约翰逊', '塞巴斯蒂安·斯坦', '安东尼·麦凯', '唐·钱德尔', '杰瑞米·雷纳', '查德维克·博斯曼', '保罗·贝坦尼', '伊丽莎白·奥尔森', '保罗·路德', '艾米丽·万凯普', '汤姆·赫兰德', '丹尼尔·布鲁赫', '弗兰克·格里罗', '威廉·赫特', '马丁·弗瑞曼', '玛丽莎·托梅', '约翰·卡尼', '约翰·斯拉特里', '霍普·戴维斯', '阿尔法·伍达德', '迈克尔·A·库克', '杰克逊·斯皮德尔', '海蒂·莫尼梅克', '艾伦·托尼', '吉恩·法贝尔', '弗洛伦丝·卡松巴', '科内尔·约翰', '布伦特·麦吉', '布莱尔·杰辛', '奥利·比加尔克', '大卫·德弗里斯', '凯蒂阿弥斯', '布伦特·吉恩蒂尔', '金世佳', '西尔维纳·布克包尔', '迈克尔·安东尼·罗杰斯', '达米恩·波蒂埃', '盖伊·费尔南德斯', '吉姆·拉什', '乔·罗素', '斯坦·李', '凯瑞·康顿', '朱丽安娜·古尔', '吴靖萱', '杨天翔', '雷·萨亥塔彼', '郭易峰', '威廉·吴', '布莱恩·谢佛', '尼科斯·马夫拉基斯', '一龙', '卡德罗莎·奥娜·卡罗尔', '德克·埃利斯']"
190,暴力街区,https://movie.douban.com/subject/1292326/,8.1,['法国'],2004-11-10,"['塞瑞尔·拉菲利', '大卫·贝利', '毕比·纳西利', '丹妮·沃瑞西莫', '萨米尔·盖丝米', '卢德维克·伯特希尔克', '杰夫·鲁多姆', '尼古拉斯·万·朴', '莱耶·塞伦']"
191,局内人,https://movie.douban.com/subject/25862354/,8.1,['韩国'],2015-11-19,"['李秉宪', '曹承佑', '白润植', '李璟荣', '金弘波', '裴晟祐', '赵在允', '金大明', '赵祐镇', '李艾', '郑满植', '金秉玉', '金义城', '朴镇宇', '南一祐', '朴相赫', '李文石', '朴振英', '李时宪', '柳泰浩', '李东镇', '孙钟学', '金相日', '朴成根', '金正洙']"
192,赌圣,https://movie.douban.com/subject/1298644/,7.9,['中国香港'],1990-08-18,"['周星驰', '张敏', '吴孟达', '吴君如', '秦沛', '元奎', '刘镇伟', '卢宛茵', '尹扬明', '麦伟章', '刘晃世', '植敬雯', '陈远佳', '彭润祥', '林华勋', '郭彼得', '江苗定', '张荣祥', '胡立成', '郑家生', '钱似莺', '夏国荣']"
193,新少林五祖,https://movie.douban.com/subject/1296837/,8.0,['中国香港'],1994-02-05,"['李连杰', '谢苗', '邱淑贞', '叶德娴', '陈松勇', '计春华', '王龙威', '猪哥亮', '曾志伟', '刘松仁', '魏伯勤', '王晶']"
194,激战,https://movie.douban.com/subject/20388223/,7.9,"['中国香港', '中国大陆']",2013-08-16,"['张家辉', '彭于晏', '李馨巧', '梅婷', '李菲儿', '安志杰', '高捷', '姜皓文', '刘畊宏', '王宝强', '卢觅雪', '张耀辉', '谭天宝', '黄翠仪', '刘峻纬', '万斯敏', '孟茜', '何华超', '辛格·哈提汗·比托', 'Fatih Ugurlu', '梁小冰', '陈嘉辉', '欧锦棠']"
195,倚天屠龙记之魔教教主,https://movie.douban.com/subject/1299059/,7.9,"['中国香港', '中国大陆']",1993-12-18,"['李连杰', '张敏', '邱淑贞', '黎姿', '洪金宝', '吴镇宇', '吴耀汉', '曹荣', '闫怀礼', '梁家仁', '邹兆龙', '田启文', '张春仲', '姬麒麟', '程东', '孙梦泉', '刘大刚', '马子俊', '于彦凯', '张续晟', '蔡坚成', '邹义训', '姜小亮', '韩冬青']"
196,破坏之王,https://movie.douban.com/subject/1299745/,7.9,['中国香港'],1994-02-03,"['周星驰', '吴孟达', '钟丽缇', '林国斌', '李力持', '古巨基', '郑祖', '黄一山', '黄一飞', '林雪', '张学友', '梁荣忠', '谷德昭', '黎彼得', '秦沛', '郑家生', '周比利', '胡立成', '余袁稳', '邓泰和', '侯焕玲', '张镭', '陈欣健']"
197,疾速追杀2,https://movie.douban.com/subject/26333560/,7.9,"['美国', '中国香港']",2017-02-10,"['基努·里维斯', '里卡尔多·斯卡马奇奥', '伊恩·麦柯肖恩', '鲁比·罗丝', '科曼', '克劳迪亚·杰里尼', '兰斯·莱迪克', '劳伦斯·菲什伯恩', '托拜厄斯·西格尔', '约翰·雷吉扎莫', '布里吉特·莫伊纳汉', '托马斯·萨多斯基', '大卫·帕特里克·凯利', '杨佩里', '弗兰科·内罗', '彼得·塞拉菲诺威茨', '马里奥·多纳托内', '彼得·斯特曼', '克里斯·勒潘塔', '沃斯·史蒂文斯', '海蒂·莫尼梅克', '克里斯塔尔·伦伯格', '提姆·康纳利', '卡德罗莎·奥娜·卡罗尔', '希斯坎德拉·诺斯塔尔吉亚', '艾伦·阿姆斯特朗']"
198,虎胆龙威,https://movie.douban.com/subject/1292697/,8.2,['美国'],1988-07-20,"['布鲁斯·威利斯', '邦妮·比蒂丽娅', '雷金纳德·维尔约翰逊', '保罗·格里森', '艾伦·瑞克曼', '威廉·阿瑟东', '哈特·巴克纳', '詹姆斯·繁田', ' 德沃罗·怀特', '亚历山大·乔杜诺夫', '布鲁诺·杜扬', '安德雷斯·魏斯涅夫斯基', '小克拉伦斯·吉尔亚德', '约瑟夫·普列娃', '洛伦佐·卡恰兰萨', '热拉尔·波恩', '丹尼斯海顿', '阿尔·梁', '汉斯·布尔林格', '罗伯特·戴维', '玛丽·艾伦·特雷纳', '特雷西赖纳', ' 金·玛琳', '查利·皮切尔尼', '威赫姆·冯·霍姆伯格', '格兰德·L·布什', '特丽·林恩·多斯', '里克·杜科蒙', '加里·罗伯茨', '康拉德·赫特', '泰勒·弗里', '瑞贝卡·布罗萨德', '安东尼·佩克', '哈里·詹姆斯', '塞尔玛·阿切德', 'T·J·琼斯', '罗伯特·莱萨', '马特·兰德斯']"
199,浪客剑心 最终章 追忆篇,https://movie.douban.com/subject/33407124/,8.6,['日本'],2021-06-04,"['佐藤健', '有村架纯', '高桥一生', '北村一辉', '江口洋介', '村上虹郎', '安藤政信', '大西信满', '池内万作', '藤本隆宏', '和田聪宏', '中村达也', '荒木飞羽', '洼田正孝', '平野生成', '堀田真由', '一之濑亘', '石田法嗣', '成田瑛基', '奥野瑛太', '渡边真起子', '武井咲', '新田真剑佑', '青木崇高', '苍井优', '伊势谷友介', '土屋太凤', '三浦涼介', '音尾琢真', '鹤见辰吾', '中原丈雄', '高杉亘', '高桥努', '大西武志', '中崎敏', '増田修一朗', '铃之助', '菅原健', '渡部龙平', '松泽匠', '野中隆光']"
200,封神第一部：朝歌风云,https://movie.douban.com/subject/10604086/,7.8,['中国大陆'],2023-07-20,"['费翔', '李雪健', '黄渤', '于适', '陈牧驰', '娜然 ', '此沙', '武亚凡', '夏雨', '袁泉', '王洛勇', '侯雯元', '黄曦彦', '李昀锐', '杨玏', '陈坤', '许还山', '高曙光', '冯绍峰', '杨立新', '丁勇岱', '高冬平', '徐冲', '韩鹏翼', '单敬尧 ', '吴汉坤', '百力嘎', '刘乐', '许翔', '刘涵', '徐菲', '孙睿', '耿业庭', '金志浩', '屈愉超', '黄涛', '樊汶东', '姜宝成', '阿仁', '米铁增', '僧格仁钦', '马文忠', '宁文彤', '张晶伟', '杨添皓', '李泽宇', '夏晨旭', '宋宁峰', '俞颖', '吴超', '杨大鹏', '赵磊', '张振煊', '宋渡宇', '文波', '图门巴雅尔', '慕晓博', '春晓', '其勒木格', '张雪菡', '钱波', '巴雅尔图', '吴兴国', '那尔那茜', '刘潮', '张艺泷', '孙煌辰', '艾力江·库尔班', '孙鹏', '徐学亭', '歪歪']"
201,摩加迪沙,https://movie.douban.com/subject/33457594/,8.1,['韩国'],2021-07-28,"['金允石', '赵寅成', '许峻豪', '具教焕', '金素辰', '郑满植', '金在华', '朴庆惠', '尹敬浩', '柳延锡', '朱宝菲']"
202,速度与激情6,https://movie.douban.com/subject/6537500/,7.9,['美国'],2013-07-26,"['范·迪塞尔', '保罗·沃克', '道恩·强森', '乔丹娜·布鲁斯特', '米歇尔·罗德里格兹', '泰瑞斯·吉布森', '姜成镐', '盖尔·加朵', '卢达克里斯', '卢克·伊万斯', '埃尔莎·帕塔奇', '吉娜·卡拉诺', '克拉拉·佩吉特', '金·柯尔德', '乔·塔斯利姆', '杰森·斯坦森', '托尔·林德哈特', '谢伊·惠格姆', '瑞塔·奥拉', '约翰·奥提兹', '罗薇娜·戴蒙德', '大卫·阿贾拉', '杰森·索普']"
203,杀死比尔：整个血腥事件,https://movie.douban.com/subject/10756537/,8.7,['美国'],2011-03-27,"['乌玛·瑟曼', '迈克尔·鲍文', '大卫·卡拉丁', '千叶真一', '朱莉·德赖弗斯', '薇薇卡·福克斯', '栗山千明', '迈克尔·马德森', '迈克尔·帕克斯', '刘玉玲', '达丽尔·汉纳', '佩拉·哈莉-贾德林', '刘家辉']"
204,星球大战前传2：克隆人的进攻,https://movie.douban.com/subject/1297785/,8.1,['美国'],2002-07-12,"['伊万·麦克格雷格', '娜塔莉·波特曼', '海登·克里斯滕森', '克里斯托弗·李', '塞缪尔·杰克逊', '弗兰克·奥兹', '伊恩·麦克迪阿梅德', '潘妮拉·奥古斯特', '特穆拉·莫里森', '吉米·斯密茨', '杰克·汤普森', '阿梅德·贝斯特', '罗丝·伯恩', '奥利弗·福德·戴维斯', '利安娜·瓦尔斯曼', '连姆·尼森', '凯蒂·卢卡斯', '西拉斯·卡森', 'Hilton Howson', '张磊', '大卫·博维斯', '陆建艺', '斯蒂夫·约翰·谢泼德', '丽纳·欧文', '哈萨尼·沙皮', '马尔顿·索克斯', '金锋', '乔尔·埃哲顿', '马特·多兰', 'Ron Falk', '阿耶莎·达尔克', ""Jay Laga'aia"", '丹尼尔·洛根', 'Chris Truswell', 'Nalini Krishan', 'Kyle Rowling', '安东尼·费伦', 'P·凯文·斯科特', '苏茜·波特', '马修·伍德', '安东尼·丹尼尔斯', '奥丽·绍珊', '肯尼·贝克', '艾米·爱伦', 'R·克里斯托弗·怀特', 'C. Michael Easton', 'Eric Wong', 'Russell Darling', 'Ian Watkin', '安德鲁·斯考姆比']"
205,兰戈,https://movie.douban.com/subject/2998253/,8.0,['美国'],2011-02-14,"['约翰尼·德普', '艾拉·菲舍尔', '阿比盖尔·布雷斯林', '尼德·巴蒂', '阿尔弗雷德·莫里纳', '比尔·奈伊', '斯蒂芬·鲁特', '哈利·戴恩·斯坦通', '蒂莫西·奥利芬特', '雷·温斯顿', '伊安·艾伯克龙比', '吉尔·伯明翰', '詹姆斯·沃德·布柯特', '克劳迪娅·布莱克', '布莱克·克拉克', '小约翰·科思伦', '帕特里卡·达博', '乔治·德尔霍约', '麦丽·弗拉纳甘', '查尔斯·弗莱舍', '贝丝·格兰特', '瑞恩·赫斯特', '文森特·卡塞瑟', '赫米基·马德拉', '亚历克斯·马努吉安', '马克·克拉什·麦克里里', '乔·努内斯', '克里斯托弗·L·帕森', '卢·坦普尔', '阿兰娜·乌巴赫', '戈尔·维宾斯基', '金·惠特利', '基思·坎贝尔']"
206,椿三十郎,https://movie.douban.com/subject/1293310/,8.8,['日本'],1962-01-01,"['三船敏郎', '仲代达矢', '小林桂树', '加山雄三', '团令子', '志村乔', '藤原釜足', '入江隆子', '清水将夫', '伊藤雄之助', '久保明', '太刀川宽', '土屋嘉男', '田中邦卫', '江原达怡', '平田昭彦', '小川虎之助', '堺左千夫', '佐田丰', '大友伸', '广濑正一', '伊藤实', '樋口年子']"
207,隐秘而伟大,https://movie.douban.com/subject/6057942/,7.9,['韩国'],2013-06-05,"['金秀贤', '李玹雨', '朴基雄', '李彩英', '孙贤周', '高昌锡', '金成畇', '张光', '朴恩斌', '崔宇植', '严太九', '申正根', '赵勇进', '金范来', '元贤俊', '朴惠淑', '郑煐禥', '具承贤', '李妍京', '朴辉顺', '曹容镇', '高仁范', '李相宝', '姜恩卓', '文元柱', '成侑彬', '朱铉', '利旻', '洪景仁', '柳俊']"
208,热血高校,https://movie.douban.com/subject/2065021/,8.0,['日本'],2007-10-27,"['小栗旬', '矢部享佑', '黑木美沙', '山田孝之', '盐见三省', '远藤宪一', '岸谷五朗', '鲍勃·布克霍尔兹', '大东骏介', '玛丽·德文', '远藤要', '深水元基', '格兰特·乔治', '伊崎央登', '伊崎右典', '塔利辛·贾夫', '上地雄辅', '桐谷健太', '小柳友', '史蒂夫·克莱默', '尤里·洛文塔尔', '戴夫·麦罗', '松重丰', '波冈一喜', '布莱斯·峇本布鲁克', '萨姆·里格尔', '斋藤步', '帕特里克·赛兹', '迈克尔·索里奇', '道格·斯通', '铃之助', '高桥努', '高冈奏辅', 'Ezra Weisz', '赵心', '辻冈正人', '中村龙介', '本多章一', '涩川清彦', '渡边大', 'Erina', '武田航平', '桥爪功']"
209,醉拳2,https://movie.douban.com/subject/1307319/,8.0,['中国香港'],1994-02-03,"['成龙', '梅艳芳', '狄龙', '黄日华', '刘家良', '卢惠光', '钱嘉乐', '翁虹', '鲍方', '曹颖', '刘德华', '段伟伦', '蔡国强', '贾仕峰', '司马华龙', '何咏芳', '户田惠子', '尼尔·迪克森', '蒋志光', '太保', '黄明升', '何松柏', '关秀媚', '火星', '白茵', '陈国权', '何柏光', '夏春秋', '黄一山', '陈国坤', '刘兆铭', '罗家英', '董骠', '陈慧仪']"
210,古惑仔之人在江湖,https://movie.douban.com/subject/1433736/,7.9,['中国香港'],1996-01-25,"['郑伊健', '陈小春', '吴镇宇', '黎姿', '林晓峰', '谢天华', '林尚义', '朱永棠', '吴志雄', '任达华', '夏萍', '罗兰', '王龙威', '陈秀茹', '蔡业信', '王文骏', '曾小燕', '周树基', '雷达', '邓泰和', '何嘉辉', '欧志明', '杨容莲', '郑保瑞', '张耀辉', '陈少华', '张玉华', '李道瑜', '成奎安', '林迪安', '程小龙', '植敬雯', '李道谕', '李兆基', '郑祖']"
211,宾虚,https://movie.douban.com/subject/1293150/,8.7,['美国'],1959-11-18,"['查尔顿·赫斯顿', '杰克·霍金斯', '哈雅·哈拉里特', '史蒂芬·博伊德', '休·格里夫斯', '玛莎·斯考特', '凯茜·奥唐内', '山姆·谢斐', '芬利·柯里', '安德鲁·莫瑞尔', '玛琳娜·伯蒂', '陆建艺', 'George Relph', '特伦斯·朗登', '威廉姆·S·哈特', '弗兰克·思林']"
212,蝙蝠侠：黑暗骑士归来(下),https://movie.douban.com/subject/11443810/,8.9,['美国'],2013-01-29,"['彼得·威勒', '阿芮尔·温特', '迈克尔·爱默生', '马克·瓦雷', '大卫·塞尔比', '迈克尔·麦基恩', '格文多林·叶']"
213,头文字D,https://movie.douban.com/subject/1329562/,7.8,"['中国香港', '日本']",2005-06-23,"['周杰伦', '陈冠希', '黄秋生', '铃木杏', '余文乐', '钟镇涛', '陈小春', '津村和幸', '阿部力', '田中千绘', '刘畊宏', '吉泽明步', '山口胜平', '小西真奈美', '胁知弘', '夏治世', 'Kazuo Yashiro', '平野贵大']"
214,叶问,https://movie.douban.com/subject/3041806/,7.8,"['中国香港', '中国大陆']",2008-12-12,"['甄子丹', '任达华', '熊黛林', '池内博之', '林家栋', '樊少皇', '释彦能', '黄又南', '杜宇航', '陈浩', '陈之辉', '涩谷天马', '梁小熊', '郑家星', '周仲', '刘明哲', '陆凯', '李奇龙', '李泽', '钟汉豪', '金刚', '张博', '陈兆君']"
215,功夫熊猫3,https://movie.douban.com/subject/11589036/,7.8,"['美国', '中国大陆']",2016-01-29,"['杰克·布莱克', '布莱恩·克兰斯顿', '达斯汀·霍夫曼', '安吉丽娜·朱莉', 'J·K·西蒙斯', '成龙', '塞斯·罗根', '刘玉玲', '大卫·克罗斯', '凯特·哈德森', '吴汉章', '兰德尔·杜克·金', '尚格·云顿', '斯蒂尔·加尼翁', '利亚姆·奈特', '韦恩·奈特', '芭芭拉·迪里克森', '阿尔·罗克', '威利·盖斯特', '弗雷德·塔特西奥', '迈克·米切尔', '凯莉·库尼', '斯蒂芬·凯林', '米克·温格特', '蔡明昊', '艾普尔·洪', '帕克斯·朱莉-皮特', '诺克斯·朱莉-皮特', '扎哈拉·朱莉-皮特', '希洛·朱莉-皮特', '夏治世', '杨幂', '黄磊', '周杰伦', '张纪中', '木村佳乃', '郭子睿', '朱珠', '黄忆慈', '王志文', '陈奕迅', '陈飞']"
216,浪客剑心,https://movie.douban.com/subject/6558801/,8.1,['日本'],2012-08-25,"['佐藤健', '武井咲', '吉川晃司', '苍井优', '青木崇高', '绫野刚', '田中伟登', '奥田瑛二', '江口洋介', '香川照之', '平田薰', '宫川一朗太', '深水元基', '有福正志', '本田大辅', '阿南敦子', '斋藤洋介', '须藤元气', '高久千草', '永野芽郁', '落合扶树', '洼田正孝', '松尾谕', '矢柴俊博', '山崎润']"
217,新警察故事,https://movie.douban.com/subject/1306160/,7.8,"['中国大陆', '中国香港']",2004-09-24,"['成龙', '谢霆锋', '杨采妮', '蔡卓妍', '吴彦祖', '安志杰', '尹子维', '王杰', '于荣光', '叶山豪', '蒋怡', '伍允龙', '孙淳', '洪天明', '刘以达', '贾仕峰', '秦楠', '李天翔', '麦长青', '戚务振', '庄欣玲', '陈桂芬', '何伟业', '叶运强', '文诗琪', '黄燕强', '谭王鸿', '火星', '吴浩康', '樋口明日嘉', '张致恒', '梁敏仪', '卢惠光', '关智斌', '伍佰', '蒋雅文', '连凯', '彭敬慈', '高皓正', '何华超', 'Hyun Jin Park', '伍刚', '吕有慧', '岑建勋', '廖启智', '黄德斌', '吴嘉龙']"
218,阿凡达：水之道,https://movie.douban.com/subject/4811774/,7.8,['美国'],2022-12-16,"['萨姆·沃辛顿', '佐伊·索尔达娜', '西格妮·韦弗', '史蒂芬·朗', '克利夫·柯蒂斯', '乔·大卫·摩尔 ', '希·庞德', '埃迪·法可', '杰米·福雷特斯', '吉奥瓦尼·瑞比西', '凯特·温丝莱特', '杰梅奈·克莱门特', '布伦丹·考威尔', '布里坦·道尔顿', '特里尼蒂·布利斯', '杰克·尚皮永', '贝利·巴斯', '菲利普·盖廖', '小杜安·埃文斯', '迪利普·劳', '马特·杰拉德', '科斯顿·约翰', '凯文·多曼', '艾丽西娅·维拉-贝利', '肖恩·安东尼·莫兰', '玛丽亚·沃克', '乔尔·托贝克', '本杰明·霍特杰斯', '沙恩·朗吉', '克洛伊·科尔曼', 'CJ·琼斯', '杨紫琼', '奥娜·卓别林', '大卫·休里斯']"
219,速度与激情,https://movie.douban.com/subject/1304899/,7.9,"['美国', '德国']",2001-06-22,"['保罗·沃克', '范·迪塞尔', '米歇尔·罗德里格兹', '乔丹娜·布鲁斯特', '尹成植', '查德·林德伯格', '强尼·斯特朗', '马特·斯查尔兹', '泰德·拉文', '杰鲁', '维托·鲁吉尼斯', '汤姆·巴瑞', '诺尔·古格雷米', '比欧·霍顿', '雷吉·李', '尼尔·H·莫瑞兹', 'F·华伦天奴·莫拉莱斯', 'Mike White', 'Delphine Pacific', 'Adam Carrera', '罗伯·科恩', 'Michael Kehoe', 'Julie Krystina', ""Talia O'Neal"", 'Kevin Smith', '吉米·斯达', '斐莉雪·李', '凡尼莎·威尔拉', 'Norman Gregory McGuire']"
220,疾速追杀3,https://movie.douban.com/subject/26909790/,7.9,['美国'],2019-05-17,"['基努·里维斯', '哈莉·贝瑞', '劳伦斯·菲什伯恩', '安杰丽卡·休斯顿', '伊恩·麦柯肖恩', '马克·达卡斯考斯', '艾莎·凯特·狄龙', '兰斯·莱迪克', '萨伊德·塔格马奥', '杰罗姆·弗林', '杰森·曼楚克斯', '托拜厄斯·西格尔', '博班·马里亚诺维奇', '罗宾·泰勒', '罗比·德拉费勒', '费斯·洛根', '雅彦·鲁伊安', '兰德尔·杜克·金', '袁之正', '陈虎', '安东尼·帕迪利亚', '斯特凡尼娅·马卡洛娃', '西尔维奥·西马克', '马米·科西科', '罗曼·米蒂齐扬', '希塞普·阿里夫·拉哈姆', '安妮·比萨比亚', '约翰·盖蒂尔', '约翰·雷吉扎莫', '伊莲娜·布莱克曼', '苏珊·布洛马特', '罗丝玛丽·霍华德', '苏珊妮·拉切塞斯', '优妮蒂·费伦', '卡德罗莎·奥娜·卡罗尔']"
221,史密斯夫妇,https://movie.douban.com/subject/1309199/,7.8,['美国'],2005-07-08,"['布拉德·皮特', '安吉丽娜·朱莉', '文斯·沃恩', '亚当·布罗迪', '凯丽·华盛顿', '凯斯·大卫', '克里斯·韦兹', '瑞秋·亨特利', '米歇尔·莫纳汉', '斯蒂芬妮·玛奇', '詹妮弗·莫里森', '特蕊萨·巴雷拉', '佩瑞·里维斯', '梅兰妮·托尔伯特', '杰瑞·T·亚当斯', '罗恩·博蒂塔', '玛丽·斯奇塔姆', '诺亚·达尔', '克里斯·丹尼尔斯', '帕特里卡·达博', '特雷西·迪奥里奥', '格雷格·埃利斯', '梅根·加拉格尔', '艾米·海瑟薇', '拉维尔·伊斯亚诺夫', '马克·伊瓦涅', '西蒙·金伯格', '德仁·莱罗伊', '肖恩·马洪', '乔丹·奥谢尔', '伦纳德·罗宾逊', '费利克斯·A·鲁伊斯', '萨姆·萨巴', '迈克尔-约翰·沃尔夫', '杰夫·雅格', '梅利莎·赫利', '杰姬·兰德拉姆', '马克·巴巴', '安吉拉·贝塞特', '威廉·菲克纳', 'Shilo Frontierro', '路易斯·华雷斯', '托尼·隆哥', 'Bill Viney', 'Seth T. Walker', 'R·J·杜雷尔']"
222,危情三日,https://movie.douban.com/subject/3808604/,8.1,"['美国', '法国']",2011-04-29,"['罗素·克劳', '伊丽莎白·班克斯', '泰·辛普金斯', '奥利维亚·王尔德', '连姆·尼森', '乔纳森·塔克', '布莱恩·丹内利', '瑞秋·迪肯', '连尼·詹姆斯', '杰森·贝盖', '詹姆斯·兰索恩', '莫兰·阿提艾斯', '艾莎·辛德斯', '丹尼尔·斯特恩', '罗伯特·菲茨杰拉德·迪格斯']"
223,西线无战事,https://movie.douban.com/subject/1295116/,8.9,['美国'],1930-04-21,"['路易斯·沃海姆', '刘·艾尔斯', '约翰·雷', '阿诺德·露西', '本·亚历山大', '斯科特·寇克', '小欧文·戴维斯', '沃尔特·罗杰斯', '威廉·贝克韦尔', '拉塞尔·格里森', '理查德·亚历山大', '哈罗德·古德温', '斯利姆·萨默维尔', 'G·帕特·柯林斯', '贝丽尔·默瑟', '艾德蒙·布里斯', '扎苏·皮茨', '厄尼·亚当斯', 'Marion Clayton Anderson', 'Poupée Andriot', '文斯·巴尼特', '黛西·贝尔莫尔', 'Glen Boles', '海尼·康克林', ""Yola d'Avril"", 'Arthur Gardner', '雷蒙德·格里菲斯', '埃伦·霍尔', '威廉·欧文', '弗雷德里克·科纳', '汤姆·朗顿', 'Bertha Mann', '琼·玛什', '埃德温·马克斯韦尔', '杰克·麦克休', 'Maurice Murphy', '罗伯特·帕里什', '波蒂尔·罗辛', '西戈·鲁曼', '沃尔福冈·施多德', 'David Tyrell', 'Dorothy Vernon', '弗雷德·金尼曼']"
224,环太平洋,https://movie.douban.com/subject/5323968/,7.8,['美国'],2013-07-31,"['查理·汉纳姆', '菊地凛子', '伊德里斯·艾尔巴', '查理·戴', '朗·普尔曼', '罗伯特·卡辛斯基', '马克斯·马蒂尼', '伯恩·戈曼', '小克利夫顿·克林斯', '芦田爱菜', '迪亚哥·克莱特霍夫', '希瑟·多克森', '罗伯特·梅耶', '刘智福', '刘智满', '刘智堂', '德里克·赫德', '金永钢', '圣地亚哥·塞古拉', '马修·G·泰勒', '路知行', '朱利安·巴恩斯', '林原惠美', '津成雨', '克拉拉·王', '罗伯特·莫尔斯', '塞巴斯蒂安·皮戈特', '罗宾·托马斯', '拉里·乔·坎贝尔', '布拉德·威廉姆·亨克']"
225,木乃伊,https://movie.douban.com/subject/1295229/,7.9,"['美国', '英国', '摩洛哥']",1999-04-16,"['布兰登·费舍', '蕾切尔·薇兹', '约翰·汉纳', '阿诺德·沃斯洛', '凯文·J·奥康纳', '乔纳森·海德', '奥德·菲尔', '艾瑞克·阿瓦利', '史蒂芬·邓纳姆', '克里·约翰逊', '塔克·霍金斯', '欧米德·吉亚李利', '阿隆·伊帕莱', '博纳德·福克斯', '帕翠西娅·维拉奎兹', '卡尔·蔡斯', 'Mohammed Afifi', '肖恩·克罗宁', '霍伊·多罗夫', '若昂·科斯塔·梅内塞斯']"
226,投名状,https://movie.douban.com/subject/1947089/,7.8,"['中国大陆', '中国香港']",2007-12-12,"['李连杰', '金城武', '刘德华', '徐静蕾', '郭晓东', '顾宝明', '石兆琪', '王奎荣', '汪汐潮', '周波', '魏宗万', '余皑磊', '李崇霄', '张优', '吴优', '向佐', '叶福生', '李士刚', '赵维', '丁凯', '聂霸虎', '孙坚', '韩冬']"
227,守法公民,https://movie.douban.com/subject/3009161/,8.0,['美国'],2009-10-16,"['杰米·福克斯', '杰拉德·巴特勒', '科尔姆·米尼', '布鲁斯·麦克吉尔', '莱丝莉·比伯', '维奥拉·戴维斯', '迈克尔·凯利', 'F·加里·格雷', '罗杰·巴特']"
228,侏罗纪世界,https://movie.douban.com/subject/10440138/,7.8,['美国'],2015-06-10,"['克里斯·帕拉特', '布莱丝·达拉斯·霍华德', '文森特·多诺费奥', '泰·辛普金斯', '尼克·罗宾森', '奥玛·希', '黄荣亮', '伊尔凡·可汗', '朱迪·格雷尔', '杰克·约翰逊', '劳伦·拉普库斯', '凯蒂·麦克格雷斯', '布莱恩·泰', '埃迪·J.费尔南德斯', '因德尔·库马尔', '安迪·巴克利', '吉米·法伦', '布茹克·哈特佐格', '詹姆斯·杜蒙特', '朱莉娅·霍特', '周帅', '贾斯汀·曼恩', '莫娜·西肖迪亚', '科尔比·布斯曼', '伊萨克·齐斯', '科林·特莱沃若', '帕特里克·克劳利', '布里安娜·威廉姆斯', '杰夫·奎卡', '玉木宏', '布拉德·伯德', '爱德华·J·德尔莫尔三世', '克洛伊·佩兰', '加里·维克斯', '迈克尔·帕帕约翰', '埃里克·埃德尔斯坦']"
